postime,time_est,icao,call,sqk,lat,long,alt,vsi,cmsgs,tsecs
,1515231815679,A1C1BD,,,,,30650,,1,50
,1515282453451,A1C1BD,,,,,12975,,1,27
,1515323494629,A1C1BD,,,,,2225,,1,42
,1515374253771,A1C1BD,,,,,38300,,1,53
,1515885031237,A1C1BD,,,,,5988,,1,38
1520548351290,1520548351290,A1C1BD,N212JE,,32.04659999,-81.26499900,3975,128,38,32
1520548351164,1520548351946,A1C1BD,N212JE,,32.04659999,-81.26499900,3975,128,38,33
1520548390821,1520548411290,A1C1BD,N212JE,,32.00350199,-81.26460299,3975,0,89,92
1520548366899,1520548411946,A1C1BD,N212JE,,32.02719900,-81.26470200,4000,64,64,93
,1520548411977,A1C1BD,,,,,3975,0,2,8
1520548451993,1520548470977,A1C1BD,,,31.92090000,-81.26349600,5325,1664,22,67
1520548452368,1520548471290,A1C1BD,N212JE,,31.92090000,-81.26349600,5325,1664,109,152
1520548528884,1520548530977,A1C1BD,N212JE,3435,31.82519900,-81.25659899,6825,1472,80,127
1520548529087,1520548531290,A1C1BD,N212JE,3435,31.82519900,-81.25659899,6825,1472,167,212
1520548548978,1520548590977,A1C1BD,N212JE,3435,31.79530000,-81.25190000,8375,1600,108,187
1520548549353,1520548591290,A1C1BD,N212JE,3435,31.79530000,-81.25190000,8375,1600,194,272
1520548548978,1520548650977,A1C1BD,N212JE,3435,31.79530000,-81.25190000,10425,2624,121,247
1520548549353,1520548651290,A1C1BD,N212JE,3435,31.79530000,-81.25190000,10425,2624,207,332
1520548548978,1520548710977,A1C1BD,N212JE,3435,31.79530000,-81.25190000,12675,2752,133,307
1520548549353,1520548711290,A1C1BD,N212JE,3435,31.79530000,-81.25190000,12575,2624,222,392
1520548770432,1520548771290,A1C1BD,N212JE,3435,31.43188100,-81.19181799,15750,2432,247,452
1520548548978,1520548771977,A1C1BD,N212JE,3435,31.79530000,-81.25190000,15100,2752,142,368
1520548548978,1520548830977,A1C1BD,N212JE,3435,31.79530000,-81.25190000,16175,2752,143,427
1520548828104,1520548831290,A1C1BD,N212JE,3435,31.32262000,-81.17463700,18100,2432,263,512
1520548889308,1520548891290,A1C1BD,N212JE,3435,31.20158000,-81.17005899,20600,2368,365,572
1520548951417,1520548951290,A1C1BD,N212JE,3435,31.07538999,-81.16606099,23025,2496,552,632
1520549009433,1520549010290,A1C1BD,N212JE,3435,30.95542000,-81.16007200,25325,2432,687,691
1520549061340,1520549070290,A1C1BD,N212JE,3435,30.84658999,-81.13192700,27800,2432,781,751
,1520549071903,A1C1BD,,,,,27850,2432,8,6
1520549130309,1520549130290,A1C1BD,N212JE,3435,30.71912000,-81.01351200,30275,2496,950,811
1520549129825,1520549131903,A1C1BD,N212JE,,30.71996100,-81.01444999,30250,2560,68,66
1520549190684,1520549191290,A1C1BD,N212JE,3435,30.59678100,-80.93903400,32700,2368,1094,872
1520549193324,1520549192903,A1C1BD,N212JE,,30.59111000,-80.93789700,32775,2368,154,127
1520549241731,1520549251290,A1C1BD,N212JE,3435,30.48903100,-80.94230700,35000,2368,1227,932
,1520549252544,A1C1BD,,,,,,,2,1
1520549251964,1520549252903,A1C1BD,N212JE,,30.46765100,-80.94532800,35075,2368,262,187
1520549308466,1520549311290,A1C1BD,N212JE,3435,30.35069100,-80.96180699,37425,2432,1365,992
,1520549312544,A1C1BD,,,,,,2432,34,61
1520549310432,1520549312903,A1C1BD,N212JE,,30.34666400,-80.96240199,37500,2432,364,247
1520549367685,1520549370290,A1C1BD,N212JE,3435,30.23076100,-80.97926300,39650,1984,1571,1051
1520549324560,1520549371544,A1C1BD,,,30.33227400,-80.96451399,38775,2048,67,120
1520549371650,1520549371903,A1C1BD,N212JE,,30.22274799,-80.98038499,39700,1920,438,306
1520549431279,1520549431290,A1C1BD,N212JE,3435,30.10396000,-80.99751299,41525,1280,1718,1112
1520549324560,1520549432544,A1C1BD,,,30.33227400,-80.96451399,41400,1216,114,181
1520549425462,1520549432903,A1C1BD,N212JE,3435,30.11552599,-80.99582700,41550,1216,511,367
1520549489170,1520549490290,A1C1BD,N212JE,3435,29.98677100,-81.01452600,42200,256,1929,1171
1520549324560,1520549491544,A1C1BD,,,30.33227400,-80.96451399,42175,256,156,240
1520549490149,1520549491903,A1C1BD,N212JE,3435,29.98507700,-81.01480100,42200,256,573,426
1520549492711,1520549492524,A1C1BD,N212JE,3435,29.97926300,-81.01566099,42200,448,244,47
1520549551217,1520549551290,A1C1BD,N212JE,3435,29.85640000,-81.03373000,42850,704,2111,1232
1520549552545,1520549552544,A1C1BD,,,29.85427599,-81.03407900,42875,768,204,301
1520549506461,1520549552903,A1C1BD,N212JE,3435,29.95092800,-81.01985899,42350,640,584,487
1520549553883,1520549553524,A1C1BD,N212JE,3435,29.85108900,-81.03452199,42900,1024,700,108
1520549610217,1520549610290,A1C1BD,N212JE,3435,29.73156000,-81.05126199,43000,0,2345,1291
1520549609534,1520549611544,A1C1BD,N212JE,,29.73367300,-81.05094900,43000,64,256,360
,1520549612976,A1C1BD,,,,,43000,,2,40
1520549613319,1520549613524,A1C1BD,N212JE,3435,29.72551199,-81.05206699,43000,-64,1103,168
1520549671155,1520549671290,A1C1BD,N212JE,3435,29.60417000,-81.06970200,43000,64,2541,1352
1520549668533,1520549672544,A1C1BD,N212JE,,29.61067200,-81.06874899,43000,64,304,421
1520549625647,1520549673524,A1C1BD,N212JE,3435,29.69976900,-81.05572899,43000,64,1215,228
1520549729046,1520549731290,A1C1BD,N212JE,3435,29.49144899,-81.10440800,42800,-1216,2656,1412
1520549690530,1520549731499,A1C1BD,,,29.56453499,-81.07543900,43000,,6,58
1520549727532,1520549732544,A1C1BD,N212JE,,29.49480000,-81.10220499,42875,-1280,351,481
1520549731537,1520549733524,A1C1BD,N212JE,3435,29.48753700,-81.10715999,42775,-1280,1429,288
1520549790750,1520549791290,A1C1BD,N212JE,0110,29.41516100,-81.20063799,41475,-1280,2754,1472
1520549792532,1520549792544,A1C1BD,N212JE,,29.41392499,-81.20370099,41425,-1280,406,541
1520549794240,1520549794524,A1C1BD,N212JE,3435,29.41230900,-81.20792199,41400,-1280,1807,349
1520549843500,1520549850290,A1C1BD,N212JE,0110,29.39680500,-81.30759399,41000,0,2872,1531
,1520549850671,A1C1BD,,,,,,-64,4,39
1520549849516,1520549852544,A1C1BD,N212JE,,29.39762899,-81.31937499,41000,-64,456,601
1520549854067,1520549853524,A1C1BD,N212JE,3435,29.39885500,-81.32984799,41000,-64,2479,408
1520549909938,1520549911290,A1C1BD,N212JE,0110,29.43557699,-81.44239000,41000,64,2996,1592
1520549908531,1520549911671,A1C1BD,,,29.43446799,-81.43949600,41000,64,9,100
1520549912531,1520549912544,A1C1BD,N212JE,,29.43753999,-81.44741299,41000,64,505,661
,1520549913160,A1C1BD,,,,,41000,0,3,14
1520549914160,1520549914524,A1C1BD,N212JE,3435,29.43891899,-81.45094699,41000,0,3352,469
1520549966860,1520549970290,A1C1BD,N212JE,0110,29.47975200,-81.55425999,41000,0,3137,1651
1520549966516,1520549970671,A1C1BD,,,29.47947699,-81.55357399,41000,0,23,159
1520549970532,1520549971544,A1C1BD,N212JE,,29.48269600,-81.56174599,41000,0,547,720
1520549968363,1520549972160,A1C1BD,,,29.48115900,-81.55781600,41000,0,71,73
1520549973706,1520549973524,A1C1BD,N212JE,3435,29.48533600,-81.56841599,41000,64,4168,528
1520550030626,1520550031290,A1C1BD,N212JE,0110,29.52971499,-81.67995500,41000,-64,3272,1712
1520549966516,1520550031671,A1C1BD,N212JE,,29.47947699,-81.55357399,41000,-64,37,220
1520550027516,1520550032544,A1C1BD,N212JE,,29.52699300,-81.67310299,41000,0,588,781
1520550032300,1520550033160,A1C1BD,N212JE,,29.53125000,-81.68377700,41000,0,170,134
1520550033768,1520550033524,A1C1BD,N212JE,3435,29.53230299,-81.68651900,41000,0,4845,588
1520550089782,1520550090290,A1C1BD,N212JE,0110,29.57560700,-81.79632599,41000,0,3415,1771
1520550078501,1520550090671,A1C1BD,N212JE,,29.56667600,-81.77398700,41000,-64,68,279
1520550059516,1520550091544,A1C1BD,N212JE,,29.55210500,-81.73688099,41000,0,608,840
1520550092252,1520550093160,A1C1BD,N212JE,,29.57785000,-81.80187200,41000,-64,316,194
1520550093580,1520550093524,A1C1BD,N212JE,3435,29.57876600,-81.80419899,41000,-64,5543,648
1520550145720,1520550151290,A1C1BD,N212JE,0110,29.61937300,-81.90770700,41000,-64,3581,1832
1520550125501,1520550151671,A1C1BD,N212JE,,29.60345299,-81.86726299,41000,-64,98,340
1520550140501,1520550152544,A1C1BD,N212JE,,29.61504400,-81.89655999,41000,-64,634,901
1520550153548,1520550154160,A1C1BD,N212JE,,29.62556500,-81.92353799,41000,-64,454,255
1520550150705,1520550154524,A1C1BD,N212JE,3435,29.62309799,-81.91718600,41000,-64,6184,709
1520550205705,1520550211290,A1C1BD,N212JE,0110,29.66606500,-82.02651199,41000,0,3743,1892
1520550194579,1520550211671,A1C1BD,N212JE,,29.65736000,-82.00426899,41000,64,126,400
1520550198517,1520550213544,A1C1BD,N212JE,,29.66020000,-82.01153899,41000,64,658,962
1520550208596,1520550214160,A1C1BD,N212JE,3435,29.66839600,-82.03243299,41000,-64,669,315
1520550215095,1520550214524,A1C1BD,N212JE,3435,29.67360700,-82.04552099,41000,0,6806,769
1520550270440,1520550270290,A1C1BD,N212JE,3435,29.71671500,-82.15522000,41000,0,3944,1951
1520550244502,1520550270671,A1C1BD,N212JE,,29.69585899,-82.10206900,41000,0,164,459
1520550264501,1520550271544,A1C1BD,N212JE,,29.71188400,-82.14282099,41000,-64,672,1020
1520550270330,1520550273160,A1C1BD,N212JE,3435,29.71671500,-82.15522000,41000,-128,879,374
1520550273797,1520550273524,A1C1BD,N212JE,3435,29.71939100,-82.16199400,41000,-256,7459,828
1520550329799,1520550331290,A1C1BD,N212JE,3435,29.76289399,-82.27407800,40500,-576,4167,2012
1520550322502,1520550331671,A1C1BD,N212JE,,29.75730799,-82.25964700,40575,-576,199,520
1520550324502,1520550332544,A1C1BD,N212JE,,29.75875900,-82.26345899,40550,-576,692,1081
1520550331021,1520550333160,A1C1BD,N212JE,3435,29.76406899,-82.27697800,40475,-576,1112,434
1520550333812,1520550333524,A1C1BD,N212JE,3435,29.76605899,-82.28210400,40475,-576,8155,888
1520550391315,1520550391290,A1C1BD,N212JE,3435,29.81089800,-82.39767500,40000,0,4457,2072
1520550384534,1520550391671,A1C1BD,N212JE,,29.80549600,-82.38388600,40000,0,233,580
1520550391503,1520550392544,A1C1BD,N212JE,,29.81089800,-82.39767200,40000,-64,712,1141
1520550394535,1520550394160,A1C1BD,N212JE,3435,29.81364400,-82.40479999,40000,-64,1384,495
1520550394702,1520550394524,A1C1BD,N212JE,3435,29.81364400,-82.40480300,40000,-64,8936,949
1520550450597,1520550450290,A1C1BD,N212JE,3435,29.85730200,-82.51760899,40000,0,4757,2131
1520550440487,1520550450671,A1C1BD,N212JE,,29.84943500,-82.49725300,40000,-64,267,639
1520550449503,1520550451544,A1C1BD,N212JE,,29.85632400,-82.51507900,40000,-64,730,1200
1520550451626,1520550453160,A1C1BD,N212JE,3435,29.85818700,-82.51992799,40000,-64,1693,554
1520550453701,1520550453524,A1C1BD,N212JE,3435,29.85960400,-82.52353999,40000,0,9624,1008
1520550510097,1520550511290,A1C1BD,N212JE,3435,29.90380899,-82.63819100,40000,64,5017,2192
1520550502487,1520550511671,A1C1BD,N212JE,,29.89741499,-82.62162399,40000,0,302,700
,1520550512420,A1C1BD,,,,,40000,64,24,13
1520550509518,1520550512544,A1C1BD,N212JE,,29.90304600,-82.63614900,40000,-64,750,1261
1520550513406,1520550513160,A1C1BD,N212JE,3435,29.90643300,-82.64502000,40000,0,1907,614
1520550513889,1520550513524,A1C1BD,N212JE,3435,29.90643300,-82.64502299,40000,-64,9969,1068
1520550570863,1520550571290,A1C1BD,N212JE,3435,29.95051600,-82.75985000,40000,0,5220,2252
1520550571519,1520550571671,A1C1BD,N212JE,,29.95083599,-82.76081800,40000,64,337,760
1520550570091,1520550572420,A1C1BD,,,29.95008100,-82.75874299,40000,64,128,73
1520550570519,1520550572544,A1C1BD,N212JE,,29.95008000,-82.75874600,40000,-64,771,1321
1520550570638,1520550573160,A1C1BD,N212JE,3435,29.95051600,-82.75985000,40000,64,2074,674
1520550538873,1520550573524,A1C1BD,N212JE,3435,29.92582700,-82.69540999,40000,-64,10034,1128
1520550630129,1520550631290,A1C1BD,N212JE,3435,29.99602900,-82.87882999,40000,-64,5475,2312
1520550615503,1520550631671,A1C1BD,N212JE,,29.98466900,-82.84921900,40000,-64,363,820
1520550629419,1520550632420,A1C1BD,N212JE,,29.99556000,-82.87757100,40000,-64,265,133
1520550620503,1520550632544,A1C1BD,N212JE,,29.98846400,-82.85915599,40000,-64,797,1381
1520550632575,1520550633160,A1C1BD,N212JE,3435,29.99803199,-82.88403300,40000,0,2276,734
1520550690910,1520550691290,A1C1BD,N212JE,3435,30.04267300,-83.00105299,40000,64,5719,2372
1520550691504,1520550691671,A1C1BD,N212JE,,30.04304499,-83.00203899,40000,-64,390,880
1520550679644,1520550692544,A1C1BD,N212JE,,30.03373699,-82.97752800,40000,64,822,1441
1520550693371,1520550693420,A1C1BD,N212JE,,30.04467800,-83.00628700,40000,64,354,194
,1520550693496,A1C1BD,,,,,,-128,2,10
1520550692855,1520550694160,A1C1BD,N212JE,3435,30.04420899,-83.00505800,40000,64,2477,795
1520550750926,1520550751290,A1C1BD,N212JE,3435,30.08838700,-83.12135299,39975,64,5909,2432
1520550751488,1520550751671,A1C1BD,N212JE,,30.08876000,-83.12233899,40000,-64,427,940
1520550750293,1520550752420,A1C1BD,N212JE,,30.08793599,-83.12013199,40000,64,439,253
1520550749520,1520550752544,A1C1BD,N212JE,,30.08722300,-83.11827400,40000,-64,834,1501
1520550751292,1520550753160,A1C1BD,N212JE,3435,30.08876000,-83.12233700,40000,64,2642,854
,1520550753496,A1C1BD,,,,,,-64,8,70
1520550808270,1520550811290,A1C1BD,N212JE,3435,30.13224800,-83.23667899,40000,0,6112,2492
1520550810520,1520550811671,A1C1BD,N212JE,,30.13396200,-83.24115600,40000,0,465,1000
1520550811636,1520550812420,A1C1BD,N212JE,,30.13522000,-83.24439999,40000,-64,543,313
1520550790504,1520550812544,A1C1BD,N212JE,,30.11874400,-83.20107899,40000,0,842,1561
1520550812698,1520550813160,A1C1BD,N212JE,3435,30.13600200,-83.24647500,40000,64,2834,914
,1520550813496,A1C1BD,,,,,40000,0,14,130
1520550871067,1520550871290,A1C1BD,N212JE,3435,30.18116600,-83.36540999,40000,0,6346,2552
1520550837505,1520550871544,A1C1BD,N212JE,,30.15519000,-83.29680200,40000,0,850,1620
1520550871489,1520550871671,A1C1BD,N212JE,,30.18153800,-83.36645500,40000,0,507,1060
1520550864432,1520550872420,A1C1BD,N212JE,,30.17623100,-83.35239400,40000,0,621,373
,1520550872496,A1C1BD,,,,,40000,-64,16,189
1520550872416,1520550873160,A1C1BD,N212JE,3435,30.18232700,-83.36846199,40000,0,3028,974
1520550925911,1520550930290,A1C1BD,N212JE,3435,30.22282999,-83.47697399,40000,64,6593,2611
1520550924505,1520550930671,A1C1BD,N212JE,,30.22162000,-83.47368199,40000,0,543,1119
1520550837505,1520550931544,A1C1BD,N212JE,,30.15519000,-83.29680200,40000,0,853,1680
1520550924025,1520550932420,A1C1BD,N212JE,,30.22162099,-83.47367900,40000,0,733,433
,1520550932496,A1C1BD,,,,,40000,64,24,249
1520550929790,1520550933160,A1C1BD,N212JE,3435,30.22585700,-83.48510699,40000,-64,3266,1034
1520550991318,1520550991290,A1C1BD,N212JE,3435,30.27278099,-83.60972599,40000,0,6895,2672
1520550989490,1520550991671,A1C1BD,N212JE,,30.27143100,-83.60606699,40000,0,577,1180
1520550992509,1520550992420,A1C1BD,N212JE,,30.27389700,-83.61271700,40000,0,864,493
,1520550992496,A1C1BD,,,,,40000,0,30,309
1520550837505,1520550992544,A1C1BD,N212JE,,30.15519000,-83.29680200,40000,0,863,1741
1520550993493,1520550993160,A1C1BD,N212JE,3435,30.27465799,-83.61473800,40000,0,3579,1094
1520551051099,1520551050290,A1C1BD,N212JE,3435,30.31787100,-83.73062899,40000,-64,7156,2731
1520551048490,1520551050671,A1C1BD,N212JE,,30.31621399,-83.72620200,40000,-64,611,1239
1520551029505,1520551051544,A1C1BD,N212JE,,30.30169000,-83.68725600,40000,-64,869,1800
1520551049946,1520551052420,A1C1BD,N212JE,,30.31742500,-83.72944599,40000,-64,1013,553
,1520551052496,A1C1BD,N212JE,,,,40000,0,41,369
1520551052898,1520551053160,A1C1BD,N212JE,3435,30.31938200,-83.73472599,40000,-64,3912,1154
1520551100490,1520551110671,A1C1BD,N212JE,,30.35540800,-83.83128399,40000,0,641,1299
1520551109662,1520551111290,A1C1BD,N212JE,3435,30.36241100,-83.85008200,40000,0,7384,2792
1520551058506,1520551111544,A1C1BD,N212JE,,30.32347599,-83.74564800,40000,0,874,1860
1520551111789,1520551112420,A1C1BD,N212JE,,30.36407099,-83.85452300,40000,-64,1096,613
,1520551112496,A1C1BD,N212JE,,,,40000,-64,54,429
1520551112163,1520551113160,A1C1BD,N212JE,3435,30.36451699,-83.85578900,40000,-64,4209,1214
1520551171303,1520551171290,A1C1BD,N212JE,3435,30.43409700,-83.95859500,39950,-448,7588,2852
1520551166490,1520551171671,A1C1BD,N212JE,,30.42530800,-83.95218800,39975,-448,680,1360
1520551171038,1520551172420,A1C1BD,N212JE,,30.43409700,-83.95859500,39950,-448,1170,673
1520551153475,1520551172496,A1C1BD,N212JE,,30.40530400,-83.93339299,40000,-384,70,489
1520551173272,1520551173160,A1C1BD,N212JE,3435,30.43808699,-83.96114300,39950,-576,4487,1274
1520551231303,1520551231290,A1C1BD,N212JE,3435,30.56084600,-83.97877499,38825,-1344,7770,2912
1520551230491,1520551231671,A1C1BD,N212JE,,30.55870099,-83.97933100,38850,-1344,719,1420
1520551218678,1520551232420,A1C1BD,N212JE,,30.53237899,-83.98374900,38850,-1344,1222,733
1520551223475,1520551232496,A1C1BD,N212JE,,30.54292299,-83.98251299,39000,-1408,88,549
1520551232209,1520551233160,A1C1BD,N212JE,3435,30.56284700,-83.97822600,38775,-1344,4747,1334
1520551290507,1520551291290,A1C1BD,N212JE,3435,30.67854300,-83.89186900,37375,-1536,8002,2972
1520551290476,1520551291671,A1C1BD,N212JE,,30.67854300,-83.89187099,37375,-1536,742,1480
1520551288271,1520551292420,A1C1BD,N212JE,,30.67538499,-83.89633899,37325,-1600,1274,793
1520551288474,1520551292496,A1C1BD,N212JE,,30.67538499,-83.89634100,37450,-1536,121,609
1520551293318,1520551293160,A1C1BD,N212JE,3435,30.68318599,-83.88495600,37300,-1600,5110,1394
1520551350257,1520551351290,A1C1BD,N212JE,3435,30.74821499,-83.73510000,35350,-2752,8195,3032
1520551345617,1520551351671,A1C1BD,N212JE,,30.74290500,-83.74834799,35575,-2752,777,1540
1520551350505,1520551352420,A1C1BD,N212JE,,30.74873200,-83.73372700,35225,-2752,1364,853
1520551352692,1520551353160,A1C1BD,N212JE,3435,30.75114400,-83.72782900,35225,-2752,5425,1454
1520551351520,1520551353496,A1C1BD,N212JE,,30.74940499,-83.73213800,35300,-2752,146,670
1520551405523,1520551410671,A1C1BD,N212JE,,30.81362899,-83.58839999,32825,-2304,807,1599
1520551409319,1520551411290,A1C1BD,N212JE,3435,30.81861900,-83.57789599,32575,-2304,8382,3092
1520551395629,1520551412420,A1C1BD,N212JE,,30.80208000,-83.61331900,32800,-2816,1451,913
1520551374473,1520551412496,A1C1BD,N212JE,,30.77605700,-83.67077600,34250,-2368,172,729
1520551412035,1520551413160,A1C1BD,N212JE,3435,30.82223499,-83.57030500,32500,-2304,5750,1514
1520551469788,1520551471290,A1C1BD,N212JE,3435,30.89076199,-83.42156199,30575,-1984,8585,3152
1520551465476,1520551471671,A1C1BD,N212JE,,30.88508600,-83.43367600,30775,-2048,831,1660
1520551451582,1520551472420,A1C1BD,N212JE,,30.86952200,-83.46701000,31200,-2048,1456,973
1520551462472,1520551472496,A1C1BD,N212JE,,30.88224800,-83.43976200,30850,-1984,202,789
1520551473191,1520551473160,A1C1BD,N212JE,3435,30.89501999,-83.41251400,30475,-2048,6010,1574
1520551525805,1520551531290,A1C1BD,N212JE,3435,30.95512400,-83.28309600,28550,-1984,8782,3212
1520551501508,1520551531671,A1C1BD,N212JE,,30.92733799,-83.34277000,29550,-1984,844,1720
1520551451582,1520551532420,A1C1BD,N212JE,,30.86952200,-83.46701000,28975,-1984,1459,1033
1520551508472,1520551532496,A1C1BD,N212JE,,30.93507400,-83.32607500,29325,-1984,239,849
1520551528831,1520551533160,A1C1BD,N212JE,3435,30.95860300,-83.27555800,28500,-1984,6193,1634
1520551590758,1520551590290,A1C1BD,N212JE,3435,31.02739100,-83.12815899,26675,-1856,8964,3271
1520551584477,1520551590671,A1C1BD,N212JE,,31.02063000,-83.14291600,26875,-1856,874,1779
1520551451582,1520551592420,A1C1BD,N212JE,,30.86952200,-83.46701000,28975,-1984,1460,1093
1520551508472,1520551592496,A1C1BD,N212JE,,30.93507400,-83.32607500,29325,-1984,253,909
1520551593377,1520551593160,A1C1BD,N212JE,3435,31.03065499,-83.12104800,26600,-1856,6333,1694
1520551584477,1520551650671,A1C1BD,N212JE,,31.02063000,-83.14291600,26875,-1600,902,1839
1520551649321,1520551651290,A1C1BD,N212JE,3435,31.09075000,-82.99137899,25075,-1600,9138,3332
1520551634470,1520551652496,A1C1BD,N212JE,,31.07139600,-83.03337500,25600,-1984,265,969
1520551648595,1520551653160,A1C1BD,N212JE,3435,31.09033000,-82.99237100,25075,-1664,6459,1754
1520551711243,1520551711290,A1C1BD,N212JE,3435,31.15416000,-82.85446899,24000,0,9330,3392
1520551708477,1520551711671,A1C1BD,N212JE,,31.15168800,-82.85974799,24000,0,951,1900
1520551713267,1520551713160,A1C1BD,N212JE,3435,31.15680899,-82.84872400,24000,0,6627,1814
1520551770915,1520551771290,A1C1BD,N212JE,3435,31.21508800,-82.72274000,23950,-512,9585,3452
1520551746478,1520551771671,A1C1BD,N212JE,,31.18977400,-82.77745899,24000,-256,992,1960
1520551771219,1520551774160,A1C1BD,N212JE,3435,31.21600300,-82.72080200,23925,-512,6781,1875
1520551831400,1520551831290,A1C1BD,N212JE,3435,31.27674899,-82.58853899,22950,-1216,9884,3512
1520551831478,1520551831671,A1C1BD,N212JE,,31.27514599,-82.59198399,22975,-1216,1035,2020
1520551833687,1520551833160,A1C1BD,N212JE,3435,31.27933300,-82.58285499,22900,-1216,6890,1934
1520551890541,1520551890290,A1C1BD,N212JE,3435,31.33477800,-82.46112800,21775,-1152,10111,3571
1520551857618,1520551890671,A1C1BD,N212JE,,31.30206300,-82.53285099,22425,-1216,1079,2079
1520551833687,1520551893160,A1C1BD,N212JE,3435,31.27933300,-82.58285499,22350,-1216,6893,1994
1520551951401,1520551951290,A1C1BD,N212JE,3435,31.39375300,-82.33208500,20550,-1600,10300,3632
1520551931462,1520551951671,A1C1BD,N212JE,,31.37346200,-82.37713599,20975,-1216,1095,2140
1520552010870,1520552011290,A1C1BD,N212JE,3435,31.45001200,-82.20902300,19000,-1600,10492,3692
1520552011479,1520552011671,A1C1BD,N212JE,,31.44822699,-82.21300900,19050,-1600,1153,2200
1520552071807,1520552071290,A1C1BD,N212JE,3435,31.50659200,-82.08322099,17375,-1664,10682,3752
1520552011479,1520552071671,A1C1BD,N212JE,,31.44822699,-82.21300900,19050,-1600,1183,2260
1520552129323,1520552131290,A1C1BD,N212JE,3435,31.55909700,-81.96748399,15825,-1600,10827,3812
1520552191464,1520552191290,A1C1BD,N212JE,3435,31.61371799,-81.84639000,14175,-1600,11005,3872
1520552249745,1520552251290,A1C1BD,N212JE,3435,31.66465000,-81.73229200,12525,-1792,11095,3932
1520552302621,1520552311290,A1C1BD,N212JE,3435,31.70653899,-81.63835899,10325,-1856,11110,3992
1520552324558,1520552371290,A1C1BD,N212JE,3435,31.72307000,-81.60138700,9675,-2048,11123,4052
,1520552611028,A1C1BD,,,,,3750,-64,3,27
,1520552611341,A1C1BD,,,,,3750,-64,3,27
1520552669028,1520552671028,A1C1BD,N212JE,,31.94980000,-81.15770000,2950,-192,97,87
1520552669372,1520552671341,A1C1BD,N212JE,,31.94980000,-81.15770000,2950,-192,97,87
1520552729122,1520552730341,A1C1BD,N212JE,,31.99690100,-81.11219800,2950,64,255,146
1520552729044,1520552731028,A1C1BD,N212JE,,31.99690100,-81.11219800,2950,64,254,147
1520552790420,1520552791341,A1C1BD,N212JE,,32.03850200,-81.08830299,2950,-64,484,207
1520552790076,1520552792028,A1C1BD,N212JE,,32.03850200,-81.08830299,2950,-64,483,208
1520552828311,1520552851341,A1C1BD,N212JE,,32.06219900,-81.08560199,2450,-896,521,267
1520552828357,1520552852028,A1C1BD,N212JE,,32.06219900,-81.08560199,2450,-896,520,268
1520552895373,1520552911341,A1C1BD,N212JE,,32.10490000,-81.09449800,1550,-384,564,327
1520552895041,1520552914073,A1C1BD,,,32.10490000,-81.09449800,1550,-384,26,52
1520552895373,1520552971341,A1C1BD,N212JE,,32.10490000,-81.09449800,1500,-384,565,387
1520552895041,1520552973073,A1C1BD,,,32.10490000,-81.09449800,1500,-384,27,111
,1520883693560,A1C1BD,,,,,4200,1984,15,14
1520883695887,1520883695918,A1C1BD,,,32.06560100,-81.24199699,4375,2112,27,16
1520883755606,1520883756560,A1C1BD,N212JE,4266,31.98500100,-81.23879999,6325,1984,176,77
1520883755934,1520883756918,A1C1BD,N212JE,4266,31.98500100,-81.23879999,6325,1984,176,77
1520883812558,1520883814560,A1C1BD,N212JE,4266,31.91169899,-81.23169699,8250,1984,305,135
1520883812902,1520883815918,A1C1BD,N212JE,4266,31.91169899,-81.23169699,8250,1984,305,136
1520883872620,1520883874560,A1C1BD,N212JE,4266,31.82760000,-81.22329700,10300,1984,506,195
1520883872667,1520883875918,A1C1BD,N212JE,4266,31.82760000,-81.22329700,10300,1984,505,196
1520883933572,1520883935560,A1C1BD,N212JE,4266,31.73369999,-81.21440099,12325,2048,648,256
1520883909885,1520883936918,A1C1BD,N212JE,4266,31.77409900,-81.21820099,12400,1920,624,257
1520883973588,1520883994560,A1C1BD,N212JE,4266,31.66470000,-81.20719900,14150,2048,725,315
1520883995790,1520883996918,A1C1BD,N212JE,4266,31.62396000,-81.20319399,14500,2048,656,317
1520884054587,1520884054560,A1C1BD,N212JE,4266,31.52850000,-81.19400000,16350,2112,793,375
1520884054977,1520884054918,A1C1BD,N212JE,4266,31.53109900,-81.19429800,16350,2112,697,375
1520884074571,1520884115560,A1C1BD,N212JE,4266,31.49650000,-81.19069700,17000,2048,828,436
1520884082805,1520884115918,A1C1BD,N212JE,4266,31.47252999,-81.18820999,19175,2688,759,436
1520884174898,1520884175918,A1C1BD,N212JE,4266,31.30205900,-81.17312599,22475,4608,800,496
,1520884230629,A1C1BD,,,,,25150,,1,15
1520884236663,1520884236918,A1C1BD,N212JE,4266,31.18479000,-81.16957100,26050,2880,989,557
1520884296709,1520884296918,A1C1BD,N212JE,4266,31.06882999,-81.18627200,28500,2816,1155,617
1520884329896,1520884354678,A1C1BD,,,31.00728200,-81.20401800,29000,-64,33,57
1520884350927,1520884355918,A1C1BD,N212JE,4266,30.97013099,-81.22038999,29000,-64,1234,676
1520884378786,1520884414678,A1C1BD,,,30.92176400,-81.24169899,29000,-64,59,117
1520884411989,1520884415918,A1C1BD,N212JE,4266,30.86269000,-81.26609000,29525,1280,1313,736
1520884469567,1520884474678,A1C1BD,N212JE,,30.74862699,-81.27588699,31225,-64,69,177
