postime,time_est,icao,call,sqk,lat,long,alt,vsi,cmsgs,tsecs
1465430391972,1465430400329,A1C1BD,N212JE,1513,39.81568899,-73.28036099,24325,2112,604,1223
1465430459160,1465430459329,A1C1BD,N212JE,1513,39.81596400,-73.08272700,26500,1920,632,1282
1465430517379,1465430520329,A1C1BD,N212JE,1513,39.77416999,-72.90766200,28200,1984,661,1343
1465430579363,1465430579329,A1C1BD,N212JE,1513,39.67854299,-72.75385300,30250,3136,692,1402
1465430640488,1465430640329,A1C1BD,N212JE,1513,39.57389800,-72.61485199,32200,2176,720,1463
1465430700488,1465430700329,A1C1BD,N212JE,1513,39.47081000,-72.47824000,33725,1344,753,1523
1465430756739,1465430759329,A1C1BD,N212JE,1513,39.37211599,-72.34783699,35475,1728,781,1582
1465430836707,1465430837329,A1C1BD,N212JE,1513,39.23739599,-72.17044300,37450,704,826,1660
1465430879004,1465430879329,A1C1BD,N212JE,1513,39.16891499,-72.08058200,38400,2304,847,1702
1465430940661,1465430940329,A1C1BD,N212JE,1513,39.06344599,-71.94271600,39475,1216,879,1763
1465431000708,1465431000329,A1C1BD,N212JE,1513,38.97106900,-71.82228399,40675,320,914,1823
1465431059958,1465431060329,A1C1BD,N212JE,1513,38.87017800,-71.69146299,41650,192,947,1883
1465431120755,1465431120329,A1C1BD,N212JE,1513,38.77253700,-71.56524000,42325,768,978,1943
1465431180036,1465431180329,A1C1BD,N212JE,1513,38.67234100,-71.43634000,42775,1024,1007,2003
1465431240068,1465431240329,A1C1BD,N212JE,1513,38.57235699,-71.30807600,44500,2624,1039,2063
1465431297271,1465431299329,A1C1BD,N212JE,1513,38.48062099,-71.19098800,45000,64,1069,2122
1465431358084,1465431359329,A1C1BD,N212JE,1513,38.38650500,-71.07137500,45025,0,1101,2182
1465431417177,1465431419329,A1C1BD,N212JE,1513,38.29396400,-70.95406599,45000,64,1131,2242
1465431479537,1465431479329,A1C1BD,N212JE,1513,38.19513400,-70.82957399,45000,-64,1161,2302
1465431539443,1465431539329,A1C1BD,N212JE,1513,38.10058600,-70.71098800,45000,64,1193,2362
1465431598178,1465431599329,A1C1BD,N212JE,1513,38.00752299,-70.60065699,45000,128,1217,2422
1465431655100,1465431659329,A1C1BD,N212JE,1513,37.89715600,-70.51896100,45000,0,1241,2482
1465431694600,1465431719329,A1C1BD,N212JE,1513,37.82203700,-70.47180199,45000,64,1259,2542
1465431779928,1465431779329,A1C1BD,N212JE,1513,37.65921000,-70.36994400,45000,64,1274,2602
1465431779928,1465431839329,A1C1BD,N212JE,1513,37.65921000,-70.36994400,45000,64,1275,2662
1465431779928,1465431899329,A1C1BD,N212JE,1513,37.65921000,-70.36994400,45000,64,1277,2722
,1465439099209,A1C1BD,,,,,45000,,2,15
,1465439159209,A1C1BD,,,,,45000,64,5,75
,1465439219209,A1C1BD,,,,,45000,64,9,135
,1465439279209,A1C1BD,,,,,45000,64,10,195
1465439639304,1465439640209,A1C1BD,N212JE,,21.84809900,-66.12820700,45000,-64,38,556
1465439698726,1465439699209,A1C1BD,N212JE,,21.73045300,-66.09924300,45000,0,72,615
1465439758992,1465439759209,A1C1BD,N212JE,,21.61108499,-66.07009899,45000,0,92,675
1465439818508,1465439819209,A1C1BD,N212JE,,21.48641999,-66.03966699,45000,-64,129,735
1465439879289,1465439879209,A1C1BD,N212JE,,21.36639400,-66.01040399,45000,0,166,795
1465439939055,1465439939209,A1C1BD,N212JE,,21.24829099,-65.98168900,45000,0,202,855
1465439999774,1465439999209,A1C1BD,N212JE,,21.12240600,-65.95107799,45000,0,239,915
1465440058133,1465440059209,A1C1BD,N212JE,,21.00668299,-65.92301999,44425,-832,276,975
1465440119852,1465440119209,A1C1BD,N212JE,,20.88093599,-65.89256299,43500,-768,310,1035
1465440179399,1465440179209,A1C1BD,N212JE,,20.76498399,-65.86450800,42200,-1344,341,1095
1465440239509,1465440240209,A1C1BD,N212JE,,20.64065600,-65.83449199,40275,-1984,379,1156
1465440299259,1465440299209,A1C1BD,N212JE,0667,20.51564000,-65.80442700,38350,-1920,416,1215
1465440359712,1465440359209,A1C1BD,N212JE,0667,20.39190700,-65.77470499,36375,-2048,451,1275
1465440418150,1465440419209,A1C1BD,N212JE,7624,20.26304599,-65.74370799,34300,-2240,487,1335
1465440479728,1465440479209,A1C1BD,N212JE,4654,20.12654100,-65.71094499,32125,-2304,525,1395
1465440537978,1465440539209,A1C1BD,N212JE,4654,19.99921399,-65.68046400,30075,-2176,560,1455
1465440599478,1465440599209,A1C1BD,N212JE,4654,19.86761100,-65.64895400,27950,-2176,597,1515
1465440658885,1465440659209,A1C1BD,N212JE,4654,19.74682599,-65.62016099,26025,-2112,635,1575
1465440719119,1465440719209,A1C1BD,N212JE,6573,19.62826499,-65.59190999,24125,-2048,674,1635
1465440779244,1465440779209,A1C1BD,N212JE,6573,19.50906399,-65.56356200,22225,-1920,713,1695
1465440840182,1465440840209,A1C1BD,N212JE,6573,19.39906300,-65.53746900,20450,-1792,749,1756
1465440898338,1465440899209,A1C1BD,N212JE,6573,19.29116799,-65.51186699,18550,-2176,785,1815
1465440959604,1465440960209,A1C1BD,N212JE,6573,19.18038900,-65.48562699,16775,-1920,824,1876
1465441019682,1465441019209,A1C1BD,N212JE,6573,19.07398800,-65.46053800,15075,-1664,864,1935
1465441080026,1465441079209,A1C1BD,N212JE,7702,18.97471600,-65.43712100,13450,-1664,903,1995
1465441137433,1465441139209,A1C1BD,N212JE,7702,18.88087500,-65.41500100,12000,-1472,939,2055
1465441199620,1465441200209,A1C1BD,N212JE,7702,18.78772000,-65.39302800,10075,-2688,977,2116
1465441259980,1465441259209,A1C1BD,N212JE,7702,18.70111100,-65.37267400,7225,-2816,1014,2175
1465441319620,1465441319209,A1C1BD,N212JE,7702,18.62654100,-65.34064700,5675,-960,1053,2235
1465441379964,1465441379209,A1C1BD,N212JE,7702,18.56039399,-65.30582400,3950,-1984,1095,2295
1465441438668,1465441439209,A1C1BD,N212JE,7702,18.50102199,-65.27414000,2725,-1472,1134,2355
1465441497652,1465441499209,A1C1BD,N212JE,7702,18.44457999,-65.24481099,2525,0,1166,2415
1465441569251,1465441570297,A1C1BD,N212JE,7702,18.38149999,-65.20954700,2525,192,17,26
1465441618298,1465441619297,A1C1BD,N212JE,7702,18.35183700,-65.17997200,2525,64,39,75
1465441675282,1465441679297,A1C1BD,N212JE,7702,18.33201599,-65.14411900,2525,64,72,135
1465441735298,1465441739297,A1C1BD,N212JE,7702,18.33160399,-65.09821200,1900,-832,87,195
1465441735298,1465441799297,A1C1BD,N212JE,7702,18.33160399,-65.09821200,1900,-832,88,255
1466118329998,1466118329310,A1C1BD,N212JE,,18.27123999,-64.96745300,4625,3776,15,51
1466118370904,1466118389310,A1C1BD,N212JE,,18.29591400,-65.01509099,7475,2688,29,111
1466118447077,1466118449310,A1C1BD,N212JE,1320,18.38914499,-65.06893200,10575,2752,49,171
1466118510265,1466118510310,A1C1BD,N212JE,1320,18.47126799,-65.11508200,13475,3072,81,232
1466118568640,1466118569310,A1C1BD,N212JE,1320,18.54895000,-65.15902699,15925,2304,110,291
1466118629171,1466118629310,A1C1BD,N212JE,1320,18.63565099,-65.20812200,18000,2240,140,351
1466118688812,1466118689310,A1C1BD,N212JE,1320,18.72244299,-65.25736999,20075,2304,170,411
1466118749516,1466118749310,A1C1BD,N212JE,1320,18.81866499,-65.31200400,22350,2240,201,471
1466118807813,1466118809310,A1C1BD,N212JE,1320,18.90756199,-65.36247299,24150,704,229,531
1466118866110,1466118869310,A1C1BD,N212JE,1320,19.00671399,-65.41887699,25375,1664,256,591
1466118929673,1466118929310,A1C1BD,N212JE,1320,19.11314399,-65.47954599,27075,1856,284,651
1466118988329,1466118989310,A1C1BD,N212JE,1320,19.21481299,-65.53746800,28300,512,313,711
1466119048392,1466119049310,A1C1BD,N212JE,3535,19.33140600,-65.60402700,28850,1152,343,771
1466119109361,1466119110310,A1C1BD,N212JE,1320,19.44886800,-65.67116500,30150,1344,374,832
1466119169768,1466119169310,A1C1BD,N212JE,1320,19.56733699,-65.73899799,31950,1984,405,891
1466119227893,1466119229310,A1C1BD,N212JE,1320,19.68014500,-65.80371100,33700,2176,433,951
1466119289971,1466119289310,A1C1BD,N212JE,1320,19.79603600,-65.87024700,35525,1664,461,1011
1466119349784,1466119349310,A1C1BD,N212JE,1320,19.91024799,-65.93592099,37150,1664,492,1071
1466119409659,1466119410310,A1C1BD,N212JE,1320,20.02848799,-66.00404399,38775,2368,522,1132
1466119469035,1466119469310,A1C1BD,N212JE,1320,20.13652000,-66.06632999,40575,1472,551,1191
1466119529566,1466119529310,A1C1BD,N212JE,1320,20.25227200,-66.13324699,41750,1024,581,1251
1466119589051,1466119589310,A1C1BD,N212JE,1320,20.36036700,-66.19581599,42650,896,608,1311
1466119649004,1466119649310,A1C1BD,N212JE,1320,20.46906699,-66.25884200,43800,1664,632,1371
1466119709645,1466119709310,A1C1BD,N212JE,1320,20.57986500,-66.32323499,44950,448,658,1431
1466119769567,1466119769310,A1C1BD,N212JE,1320,20.68748899,-66.38588699,44950,0,686,1491
1466119829989,1466119829310,A1C1BD,N212JE,1320,20.80178799,-66.45252200,44950,128,717,1551
1466119888771,1466119889310,A1C1BD,N212JE,1320,20.91494799,-66.51863899,45000,-64,748,1611
1466119949724,1466119949310,A1C1BD,N212JE,1320,21.02943399,-66.58558700,45000,0,776,1671
1466120007381,1466120009310,A1C1BD,N212JE,1320,21.13572699,-66.64795700,45000,64,798,1731
1466120067006,1466120069310,A1C1BD,N212JE,1320,21.24948099,-66.71477500,45000,0,826,1791
1466120128303,1466120129310,A1C1BD,N212JE,1320,21.35905100,-66.77927400,45000,64,855,1851
1466120167007,1466120189310,A1C1BD,N212JE,1320,21.44088899,-66.82749200,45000,64,863,1911
1466120250335,1466120250310,A1C1BD,N212JE,1320,21.59614600,-66.91912100,45000,64,870,1972
1466120255163,1466120309310,A1C1BD,N212JE,1320,21.60411100,-66.92382000,45000,0,873,2031
1466120360523,1466120369310,A1C1BD,N212JE,1320,21.80516099,-67.04501299,45000,64,885,2091
1466120392305,1466120429310,A1C1BD,N212JE,1320,21.86343400,-67.08267200,45000,64,887,2151
1466120392305,1466120489310,A1C1BD,N212JE,1320,21.86343400,-67.08267200,45000,64,888,2211
,1466126849269,A1C1BD,N212JE,,,,45000,-64,6,10
,1466126910269,A1C1BD,N212JE,,,,45000,64,10,71
1466126948770,1466126969269,A1C1BD,N212JE,,35.25591800,-70.31524699,45000,-64,31,130
1466127029582,1466127029269,A1C1BD,N212JE,,35.42674300,-70.36033600,45000,0,64,190
1466127089848,1466127089269,A1C1BD,N212JE,,35.54910300,-70.39278000,45000,-64,91,250
1466127149239,1466127149269,A1C1BD,N212JE,,35.66885400,-70.42465199,45000,0,120,310
1466127198536,1466127209269,A1C1BD,N212JE,,35.76713600,-70.45085899,45000,0,149,370
1466127267646,1466127269269,A1C1BD,N212JE,,35.90676500,-70.48822300,45000,0,164,430
1466127296005,1466127329269,A1C1BD,N212JE,,35.96333299,-70.50344499,45000,-64,181,490
1466127385412,1466127389269,A1C1BD,N212JE,,36.14869699,-70.55332300,45000,0,194,550
1466127391443,1466127449269,A1C1BD,N212JE,,36.16127000,-70.55665999,44975,128,200,610
1466127509662,1466127509269,A1C1BD,N212JE,,36.39589000,-70.62017600,45000,64,209,670
1466127568678,1466127569269,A1C1BD,N212JE,,36.51466400,-70.65256100,45000,0,234,730
1466127622803,1466127629269,A1C1BD,N212JE,,36.62534600,-70.68276299,45000,64,270,790
1466127688851,1466127689269,A1C1BD,N212JE,,36.76025400,-70.71968099,45000,64,295,850
1466127748164,1466127749269,A1C1BD,N212JE,,36.87831099,-70.75207000,45000,0,330,910
1466127807945,1466127810269,A1C1BD,N212JE,,36.99993899,-70.78555500,45000,-64,341,971
1466127869289,1466127869269,A1C1BD,N212JE,,37.12829599,-70.82103600,45000,0,372,1030
1466127930227,1466127930269,A1C1BD,N212JE,,37.25097699,-70.85509600,45000,0,408,1091
1466127990086,1466127989269,A1C1BD,N212JE,1320,37.36059199,-70.91131500,45000,64,443,1150
1466128049101,1466128049269,A1C1BD,N212JE,1320,37.45062399,-71.00481800,45000,128,473,1210
1466128087430,1466128109269,A1C1BD,N212JE,1320,37.50602099,-71.07133299,45000,0,491,1270
1466128169290,1466128170269,A1C1BD,N212JE,1320,37.62080400,-71.20963899,45000,0,506,1331
1466128229758,1466128229269,A1C1BD,N212JE,1320,37.70526100,-71.31172999,45000,0,545,1390
1466128280634,1466128290269,A1C1BD,N212JE,1320,37.78109800,-71.40372899,45000,64,572,1451
1466128280634,1466128349269,A1C1BD,N212JE,1320,37.78109800,-71.40372899,45000,64,573,1510
1466128409993,1466128409269,A1C1BD,N212JE,1320,37.96064799,-71.62244400,45000,0,605,1570
1466128468900,1466128469269,A1C1BD,N212JE,1320,38.04725599,-71.72839199,45000,0,611,1630
1466128528244,1466128529269,A1C1BD,N212JE,1320,38.12940199,-71.82932999,45000,64,635,1690
1466128585041,1466128589269,A1C1BD,N212JE,1320,38.20770300,-71.92587799,45000,64,670,1750
1466128611994,1466128649269,A1C1BD,N212JE,1320,38.24693299,-71.97435699,45000,-64,686,1810
1466128710416,1466128710269,A1C1BD,N212JE,1320,38.38348400,-72.14365200,45000,64,718,1871
1466128768760,1466128769269,A1C1BD,N212JE,1320,38.46601900,-72.24645200,44800,-1600,755,1930
1466128818338,1466128829269,A1C1BD,N212JE,1320,38.53756700,-72.33571600,43275,-3008,777,1990
1466128867322,1466128889269,A1C1BD,N212JE,1320,38.60508699,-72.42032299,40100,-3008,801,2050
1466128930385,1466128949269,A1C1BD,N212JE,1320,38.69519799,-72.53363000,37850,-2880,818,2110
1466129009010,1466129009269,A1C1BD,N212JE,1320,38.80558800,-72.67288899,34075,-3008,834,2170
1466129063682,1466129069269,A1C1BD,N212JE,1320,38.88034100,-72.76758599,31500,-3008,856,2230
1466129126838,1466129129269,A1C1BD,N212JE,1320,38.97660799,-72.88969000,27875,-3520,886,2290
1466129187338,1466129189269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,24825,-3136,921,2350
1466129187338,1466129249269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,24825,-3136,923,2410
1466129638354,1466129669269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,8125,-576,932,2830
1466129638354,1466129729269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,8125,-576,934,2890
1466129773152,1466129789269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,7150,-576,939,2950
1466129773152,1466129850269,A1C1BD,N212JE,1320,39.06147800,-72.99805999,7150,-64,944,3011
1466129904839,1466129909269,A1C1BD,N212JE,1320,39.84429899,-74.01686300,6300,-2432,978,3070
1466129969777,1466129969269,A1C1BD,N212JE,1320,39.90380900,-74.09573799,4225,-896,1006,3130
1466130028542,1466130030269,A1C1BD,N212JE,1320,39.95768700,-74.16723600,4150,128,1019,3191
1466130088902,1466130089269,A1C1BD,N212JE,1320,40.01376299,-74.24194300,4150,64,1044,3250
1466130149308,1466130149269,A1C1BD,N212JE,1320,40.07075499,-74.31793199,4150,-64,1082,3310
1466130209043,1466130209269,A1C1BD,N212JE,1320,40.12509200,-74.39074700,4150,0,1119,3370
1466130269121,1466130269269,A1C1BD,N212JE,1320,40.19334400,-74.44061299,4150,0,1156,3430
1466130329512,1466130329269,A1C1BD,N212JE,1320,40.26786800,-74.46765100,4150,0,1193,3490
1466130389684,1466130389269,A1C1BD,N212JE,1320,40.34266699,-74.49475099,4150,-64,1230,3550
1466130446559,1466130449269,A1C1BD,N212JE,1320,40.41453599,-74.52044700,4150,0,1265,3610
1466130502512,1466130509269,A1C1BD,N212JE,1320,40.48420699,-74.54522699,4150,0,1301,3670
1466130569590,1466130569269,A1C1BD,N212JE,1320,40.56642200,-74.57470700,4150,-64,1326,3730
1466130620700,1466130629269,A1C1BD,N212JE,1320,40.62890600,-74.59497100,4150,128,1349,3790
1466130644887,1466130689269,A1C1BD,N212JE,1320,40.66021700,-74.58398400,3275,-1024,1372,3850
1466130748965,1466130749269,A1C1BD,N212JE,1320,40.77442899,-74.51287800,3175,320,1402,3910
1466130809387,1466130809269,A1C1BD,N212JE,1320,40.82901300,-74.44161200,3175,0,1438,3970
1466130869778,1466130869269,A1C1BD,N212JE,1320,40.88140899,-74.37298599,3150,-64,1475,4030
1466130928528,1466130929269,A1C1BD,N212JE,1320,40.92764300,-74.30187999,3150,192,1509,4090
1466130988685,1466130989269,A1C1BD,N212JE,1320,40.95822100,-74.22314500,3175,-64,1547,4150
1466131048935,1466131049269,A1C1BD,N212JE,1320,40.98335300,-74.15966799,2425,-1088,1579,4210
1466131106982,1466131109269,A1C1BD,N212JE,1320,41.00619499,-74.09814500,2150,-64,1617,4270
1466131167185,1466131169269,A1C1BD,N212JE,1320,40.97818000,-74.05346699,2150,-64,1653,4330
1466131226951,1466131229269,A1C1BD,N212JE,1320,40.92764300,-74.05328400,1550,-1216,1686,4390
1466131289451,1466131289269,A1C1BD,N212JE,1320,40.88438399,-74.05694599,750,-768,1724,4450
1466131342763,1466131349269,A1C1BD,N212JE,1320,40.84861099,-74.05964899,125,0,1751,4510
1466131388857,1466131410269,A1C1BD,N212JE,1320,40.84034700,-74.06068399,150,0,1756,4571
,1466730629576,A1C1BD,,,,,,0,1,
1466730685077,1466730689576,A1C1BD,N212JE,1612,40.84611499,-74.11425800,1650,1216,33,60
1466730749608,1466730749576,A1C1BD,N212JE,1612,40.83874500,-74.21209700,4400,3264,70,120
1466730809248,1466730809576,A1C1BD,N212JE,1612,40.78230299,-74.26220700,6100,256,104,180
1466730869686,1466730869576,A1C1BD,N212JE,1612,40.70059200,-74.26086399,9575,3648,134,240
1466730928014,1466730929576,A1C1BD,N212JE,1612,40.62841900,-74.29354600,12750,3008,169,300
1466730989155,1466730989576,A1C1BD,N212JE,1612,40.56105800,-74.36021300,16125,3328,201,360
1466731044608,1466731049576,A1C1BD,N212JE,1612,40.47848499,-74.33129900,17075,64,230,420
1466731108530,1466731109576,A1C1BD,N212JE,1612,40.39640800,-74.24578900,17075,64,265,480
1466731169406,1466731169576,A1C1BD,N212JE,1612,40.31456399,-74.16539299,17050,-128,304,540
1466731228077,1466731229576,A1C1BD,N212JE,1612,40.22699899,-74.16227200,17075,-64,337,600
1466731288531,1466731289576,A1C1BD,N212JE,1612,40.13152000,-74.19572999,18600,1472,371,660
1466731348062,1466731349576,A1C1BD,N212JE,1612,40.03269000,-74.22550499,20575,2112,404,720
1466731409922,1466731409576,A1C1BD,N212JE,1612,39.94619600,-74.30802799,22425,2240,439,780
1466731468422,1466731470576,A1C1BD,N212JE,1612,39.86482300,-74.39630099,24425,3264,474,841
1466731528625,1466731529576,A1C1BD,N212JE,1612,39.78829100,-74.49328599,27025,2304,509,900
1466731587453,1466731589576,A1C1BD,N212JE,1612,39.71362100,-74.59222400,27950,1024,544,960
1466731647719,1466731649576,A1C1BD,N212JE,1612,39.63443600,-74.69641099,29400,1216,581,1020
1466731709157,1466731709576,A1C1BD,N212JE,1612,39.54184300,-74.78247100,31175,2048,613,1080
1466731768813,1466731769576,A1C1BD,N212JE,1612,39.42182900,-74.80692299,33500,1536,649,1140
1466731827079,1466731829576,A1C1BD,N212JE,1612,39.30221600,-74.83205999,35400,2688,683,1200
1466731889923,1466731889576,A1C1BD,N212JE,1612,39.19735699,-74.89038100,37600,1344,719,1260
1466731933626,1466731950576,A1C1BD,N212JE,1612,39.12130700,-74.93511700,38975,1536,751,1321
1466732009861,1466732009576,A1C1BD,N212JE,1612,38.99684100,-75.00772200,40750,1088,777,1380
1466732065423,1466732069576,A1C1BD,N212JE,1612,38.90119099,-75.06201199,41975,960,810,1440
1466732129736,1466732129576,A1C1BD,N212JE,1612,38.78602099,-75.11834700,42825,832,844,1500
1466732186861,1466732189576,A1C1BD,N212JE,1612,38.68197700,-75.16845700,43475,640,876,1560
1466732248799,1466732249576,A1C1BD,N212JE,1612,38.56852899,-75.22320600,44350,320,907,1620
1466732303549,1466732309576,A1C1BD,N212JE,1612,38.46533199,-75.27276700,44850,192,935,1680
1466732337596,1466732369576,A1C1BD,N212JE,1612,38.40527300,-75.30157900,45075,-64,956,1740
1466732419862,1466732429576,A1C1BD,N212JE,1612,38.24526999,-75.37809300,45050,-128,979,1800
1466732489252,1466732489576,A1C1BD,N212JE,1612,38.10932900,-75.44288100,45000,-64,1000,1860
1466732526268,1466732549576,A1C1BD,N212JE,1612,38.03878799,-75.47636599,45000,0,1024,1920
1466732596393,1466732609576,A1C1BD,N212JE,1612,37.90177899,-75.54105699,45000,0,1040,1980
1466732596393,1466732669576,A1C1BD,N212JE,1612,37.90177899,-75.54105699,45000,64,1051,2040
1466732729831,1466732729576,A1C1BD,N212JE,1612,37.64549100,-75.66164800,45000,-128,1062,2100
1466732770941,1466732789576,A1C1BD,N212JE,1612,37.56425800,-75.69956200,45000,0,1076,2160
1466732849925,1466732849576,A1C1BD,N212JE,1612,37.41682699,-75.76858500,45000,0,1096,2220
1466732863003,1466732909576,A1C1BD,N212JE,1612,37.38782499,-75.78195999,45000,0,1113,2280
1466732863003,1466732969576,A1C1BD,N212JE,1612,37.38782499,-75.78195999,45000,64,1118,2340
1466732981753,1466733029576,A1C1BD,N212JE,1612,37.15571500,-75.88979299,45000,0,1139,2400
1466732981753,1466733089576,A1C1BD,N212JE,1612,37.15571500,-75.88979299,45000,-128,1150,2460
1466733142223,1466733149576,A1C1BD,N212JE,1612,36.83866900,-76.03597600,45000,128,1170,2520
1466733187082,1466733209576,A1C1BD,N212JE,1612,36.75096099,-76.07614499,45000,0,1185,2580
1466733239473,1466733269576,A1C1BD,N212JE,1612,36.64764400,-76.12352400,45000,64,1205,2640
1466733239473,1466733329576,A1C1BD,N212JE,1612,36.64764400,-76.12352400,45000,-64,1214,2700
1466733439911,1466733449576,A1C1BD,N212JE,1612,37.10902399,-75.91132000,45000,-64,1216,2820
1466733439911,1466733509576,A1C1BD,N212JE,1612,37.10902399,-75.91132000,45000,64,1218,2880
1466734595320,1466734649576,A1C1BD,N212JE,1612,39.85434800,-74.40814199,24775,3008,1219,4020
1466734707883,1466734709576,A1C1BD,N212JE,1612,33.65437300,-76.97116800,45000,64,1227,4080
1466734755743,1466734769576,A1C1BD,N212JE,1612,33.55961599,-77.02699599,45000,128,1251,4140
1466734755743,1466734829576,A1C1BD,N212JE,1612,33.55961599,-77.02699599,45000,128,1252,4200
1466735473432,1466735489576,A1C1BD,N212JE,1612,32.16550099,-77.83129599,45000,0,1258,4860
1466735473432,1466735549576,A1C1BD,N212JE,1612,32.16550099,-77.83129599,45000,0,1261,4920
1466735572104,1466735609576,A1C1BD,N212JE,1612,31.97240300,-77.94031900,45000,0,1266,4980
1466735649308,1466735669576,A1C1BD,N212JE,1612,31.82492500,-78.02338899,45000,0,1270,5040
1466735775245,1466735789576,A1C1BD,N212JE,1612,37.10902399,-75.91132000,45000,-64,1276,5160
1466735775245,1466735849576,A1C1BD,N212JE,1612,37.10902399,-75.91132000,45000,64,1288,5220
1466735882855,1466735909576,A1C1BD,N212JE,1612,31.36885099,-78.27785699,45000,0,1304,5280
1466735969777,1466735969576,A1C1BD,N212JE,1612,31.19718900,-78.37296399,45000,-64,1316,5340
1466735969777,1466736029576,A1C1BD,N212JE,1612,31.19718900,-78.37296399,45000,-64,1320,5400
1466736036495,1466736089576,A1C1BD,N212JE,1612,31.06807900,-78.44414100,45000,-64,1324,5460
1466736411184,1466736449576,A1C1BD,N212JE,1612,36.64764400,-76.12352400,45000,-64,1329,5820
1466736411184,1466736509576,A1C1BD,N212JE,1612,36.64764400,-76.12352400,45000,0,1338,5880
1466736546871,1466736569576,A1C1BD,N212JE,1612,30.01579299,-78.85183899,44575,-64,1352,5940
1466736626559,1466736629576,A1C1BD,N212JE,1612,29.84668699,-78.88894700,43225,-1408,1371,6000
1466736666012,1466736689576,A1C1BD,N212JE,1612,29.76103200,-78.90784499,41850,-1408,1384,6060
1466736748232,1466736749576,A1C1BD,N212JE,1612,29.58627500,-78.94613599,40500,-1408,1400,6120
1466736809872,1466736809576,A1C1BD,N212JE,1612,29.45322799,-78.97516600,39050,-1344,1428,6180
1466736854106,1466736869576,A1C1BD,N212JE,1612,29.35922199,-78.99571199,37700,-1344,1450,6240
1466736923216,1466736929576,A1C1BD,N212JE,1612,29.21310400,-79.02761800,36300,-1472,1466,6300
1466736990372,1466736989576,A1C1BD,N212JE,1612,29.06634499,-79.05935700,34875,-1408,1488,6360
1466736998497,1466737049576,A1C1BD,N212JE,1612,29.04827100,-79.06337700,33700,-1408,1499,6420
1466737104607,1466737109576,A1C1BD,N212JE,1612,28.81246900,-79.11428800,31975,-1344,1515,6480
1466737104607,1466737169576,A1C1BD,N212JE,1612,28.81246900,-79.11428800,30625,-1344,1520,6540
1466737228529,1466737229576,A1C1BD,N212JE,1612,28.53261200,-79.17459100,29100,-1408,1526,6600
1466737287717,1466737289576,A1C1BD,N212JE,1612,28.40579200,-79.20170600,27725,-1408,1551,6660
1466737339717,1466737349576,A1C1BD,N212JE,1612,28.29710400,-79.22489199,26550,-1280,1575,6720
1466737408358,1466737409576,A1C1BD,N212JE,1612,28.15827900,-79.25457799,25050,-1408,1600,6780
1466737467608,1466737469576,A1C1BD,N212JE,1612,28.04325499,-79.28972600,23800,-1856,1627,6840
1466737588700,1466737589693,A1C1BD,N212JE,1612,27.83093300,-79.42114999,19800,-2112,12,53
1466737641561,1466737649693,A1C1BD,N212JE,1612,27.74098199,-79.47779099,17975,-1664,40,113
1466737707737,1466737709693,A1C1BD,N212JE,1612,27.63441500,-79.54438000,16025,-1728,75,173
1466737769271,1466737769693,A1C1BD,N212JE,1612,27.53746400,-79.60508699,14250,-1728,112,233
1466737822341,1466737829693,A1C1BD,N212JE,1612,27.45831300,-79.65440400,12825,-1664,133,293
1466737842674,1466737889693,A1C1BD,N212JE,1612,27.42704799,-79.67398799,12250,-1536,139,353
1466738017771,1466738069693,A1C1BD,N212JE,1612,27.42704799,-79.67398799,8250,-1920,140,533
1466738122351,1466738129693,A1C1BD,N212JE,1612,27.08976699,-79.87838000,5150,-1664,145,593
1466738295962,1466738309693,A1C1BD,N212JE,1612,27.08976699,-79.87838000,2850,64,148,773
1466738295962,1466738369693,A1C1BD,N212JE,1612,27.08976699,-79.87838000,2850,-128,153,833
1466738429134,1466738429693,A1C1BD,N212JE,1612,26.83461900,-80.14320399,2850,0,181,893
1466738485697,1466738489693,A1C1BD,N212JE,1612,26.82682799,-80.19615299,2625,-256,207,953
1466738549728,1466738549693,A1C1BD,N212JE,1612,26.77661399,-80.21308299,2275,-384,218,1013
1466738608775,1466738609693,A1C1BD,N212JE,1612,26.72845500,-80.21335799,1900,-320,253,1073
1466738669557,1466738669693,A1C1BD,N212JE,1612,26.71958800,-80.16052799,1550,-832,295,1133
1466738728463,1466738729693,A1C1BD,N212JE,1612,26.71719399,-80.11308200,775,-640,324,1193
1466738728463,1466738789693,A1C1BD,N212JE,1612,26.71719399,-80.11308200,725,-704,329,1253
1467299431643,1467299431299,A1C1BD,,,26.68211399,-79.98574800,4475,3776,15,57
1467299485002,1467299489299,A1C1BD,N212JE,0077,26.68647800,-79.90853900,6850,1344,32,115
1467299550518,1467299550299,A1C1BD,N212JE,0077,26.68199200,-79.80670899,6900,-64,51,176
1467299609128,1467299610299,A1C1BD,N212JE,0077,26.67956500,-79.72208399,6900,-64,64,236
1467299669597,1467299670299,A1C1BD,N212JE,0077,26.67892500,-79.61724900,6900,0,75,296
1467299724816,1467299730299,A1C1BD,N212JE,0077,26.67862100,-79.53145600,6900,64,88,356
1467299765504,1467299790299,A1C1BD,N212JE,0077,26.67832900,-79.46131099,6900,-64,101,416
