postime,time_est,icao,call,sqk,lat,long,alt,vsi,cmsgs,tsecs
1519215483059,1519215523966,A0547F,N120JE,4507,25.25921599,-77.46465000,41000,0,6,93
1519215610605,1519215617966,A0547F,N120JE,4507,25.11800399,-77.21020500,41000,60,11,187
1519215610605,1519215639966,A0547F,N120JE,4507,25.11800399,-77.21020500,41000,60,11,209
1519218392811,1519218401156,A0547F,N120JE,4507,21.95622300,-71.80919000,41000,0,5,52
1519218516498,1519218521156,A0547F,N120JE,4507,21.80822800,-71.56968999,41000,60,14,172
1519218516498,1519218527156,A0547F,N120JE,4507,21.80822800,-71.56968999,41000,60,14,178
1519218597059,1519218602156,A0547F,N120JE,4507,21.71275500,-71.41566000,41000,0,23,253
1519218639371,1519218639156,A0547F,N120JE,4507,21.66197199,-71.33397999,41000,60,26,290
1519218673699,1519218700156,A0547F,N120JE,4507,21.61843899,-71.26407000,41000,0,29,351
1519218727339,1519218767156,A0547F,N120JE,4507,21.55512999,-71.16249000,41000,0,31,418
1519245940170,1519245941170,A0547F,N120JE,,19.63485700,-65.91399400,37175,,1,1
1519245940170,1519245998170,A0547F,N120JE,,19.63485700,-65.91399400,37175,,1,58
1519246056299,1519246059170,A0547F,N120JE,1312,19.85009799,-66.02410000,39325,1080,5,119
1519246120018,1519246121170,A0547F,N120JE,1312,19.96532399,-66.08316000,41025,1600,11,181
1519246168183,1519246180170,A0547F,N120JE,1312,20.04972800,-66.12646499,41675,1280,18,240
1519246237264,1519246240170,A0547F,N120JE,1312,20.17211000,-66.18938400,42900,890,25,300
1519246255516,1519246299170,A0547F,N120JE,1312,20.20385699,-66.20566999,43000,60,29,359
1519246356819,1519246361170,A0547F,N120JE,1312,20.38485700,-66.29905999,43000,60,40,421
1519246414211,1519246421170,A0547F,N120JE,1312,20.48945600,-66.35309999,43000,60,46,481
1519246473542,1519246479170,A0547F,N120JE,1312,20.59538300,-66.40793600,43000,0,49,539
1519246594156,1519246598719,A0547F,N120JE,1312,20.80112300,-66.51467999,43000,0,4,15
1519246649487,1519246658719,A0547F,N120JE,1312,20.89782699,-66.56493000,43000,0,8,75
1519246712179,1519246717719,A0547F,N120JE,1312,21.01162700,-66.62427999,43000,60,12,134
1519246771979,1519246778719,A0547F,N120JE,1312,21.11929299,-66.68047000,43000,-60,18,195
1519246838935,1519246839719,A0547F,N120JE,1312,21.23748799,-66.74223999,43000,60,21,256
1519246897986,1519246899719,A0547F,N120JE,1312,21.34350600,-66.79771999,43000,60,27,316
1519246957538,1519246959719,A0547F,N120JE,1312,21.44582400,-66.85139999,43000,0,38,376
1519247015384,1519247021719,A0547F,N120JE,1312,21.54853800,-66.90533999,43000,60,40,438
1519247024384,1519247078719,A0547F,N120JE,1312,21.56263699,-66.91277999,43000,60,41,495
,1519255475770,A0547F,,,,,43000,,2,53
1519255534550,1519255534770,A0547F,,,37.50495000,-70.98159099,43000,64,21,112
1519255594518,1519255594770,A0547F,N120JE,,37.58692899,-71.08243899,43000,0,124,172
1519255655205,1519255654770,A0547F,N120JE,,37.66941800,-71.18486099,43000,-64,272,232
1519255714892,1519255714770,A0547F,N120JE,,37.75048799,-71.28560799,43000,0,447,292
1519255774797,1519255774770,A0547F,N120JE,,37.83146700,-71.38658900,43000,-64,649,352
1519255834281,1519255834770,A0547F,N120JE,,37.91120899,-71.48628399,43000,64,855,412
1519255894265,1519255893770,A0547F,N120JE,,37.99246200,-71.58808299,43000,0,1129,471
1519255948483,1519255954770,A0547F,N120JE,,38.06571799,-71.68011900,43000,-64,1288,532
1519256013466,1519256013770,A0547F,N120JE,,38.15351600,-71.79075799,42675,-704,1466,591
1519256073434,1519256073770,A0547F,N120JE,,38.23502899,-71.89387399,41075,-1984,1720,651
1519256134653,1519256134770,A0547F,N120JE,,38.31816100,-71.99936900,39025,-1920,1914,712
1519256195449,1519256195770,A0547F,N120JE,,38.40703899,-72.11252600,36850,-2368,2195,773
1519256254370,1519256253770,A0547F,N120JE,,38.49786300,-72.22851599,34650,-2240,2438,831
1519256314369,1519256314770,A0547F,N120JE,,38.58979800,-72.34652300,32450,-2304,2622,892
1519256375291,1519256375770,A0547F,N120JE,,38.68286100,-72.46641700,30175,-2368,2712,953
1519256433353,1519256432770,A0547F,N120JE,,38.77038600,-72.57950499,28075,-2176,2804,1010
1519256493383,1519256494770,A0547F,N120JE,7167,38.85743200,-72.69256599,25950,-2112,2870,1072
1519256554039,1519256553770,A0547F,N120JE,7167,38.94067400,-72.80084399,23925,-2048,2945,1131
1519256607069,1519256614770,A0547F,N120JE,7167,39.01007100,-72.89159999,22225,-2112,3038,1192
1519256674678,1519256674770,A0547F,N120JE,7167,39.09658799,-73.00504599,20100,-1920,3053,1252
1519256722130,1519256734770,A0547F,N120JE,7167,39.15509000,-73.08207000,18650,-1792,3076,1312
1519256793958,1519256794770,A0547F,N120JE,7167,39.24142500,-73.19599300,16225,-1664,3158,1372
1519256843692,1519256854770,A0547F,N120JE,7167,39.29846200,-73.27146399,14825,-1792,3254,1432
,1519256856459,A0547F,,,,,,-1728,1,36
1519256860598,1519256914770,A0547F,N120JE,7167,39.31741300,-73.29660199,14350,-1728,3271,1492
,1519256974598,A0547F,,,,,11975,-1792,4,26
1519256976081,1519256975770,A0547F,N120JE,7167,39.44027700,-73.46014300,11350,-1728,3306,1553
1519257025143,1519257034770,A0547F,N120JE,7167,39.49136399,-73.52827000,10050,-1664,3333,1612
1519257087977,1519257093943,A0547F,N120JE,,39.55659500,-73.61556199,9725,-64,46,58
1519257072048,1519257094770,A0547F,N120JE,7167,39.53805500,-73.59078200,9725,-64,3356,1672
,1519257096758,A0547F,,,,,,-64,1,34
1519257152141,1519257153770,A0547F,N120JE,7167,39.61518900,-73.69407699,9725,0,3414,1731
1519257153856,1519257153943,A0547F,N120JE,,39.61912499,-73.69945500,9750,0,94,118
1519257213276,1519257213943,A0547F,N120JE,7167,39.67021199,-73.76871500,9725,-128,165,178
1519257212313,1519257214770,A0547F,N120JE,7167,39.66915900,-73.76734199,9725,64,3463,1792
,1519257216291,A0547F,,,,,9725,,4,33
1519257273105,1519257272943,A0547F,N120JE,7167,39.72171000,-73.83821899,8550,-1408,266,237
1519257273344,1519257273770,A0547F,N120JE,7167,39.72171000,-73.83821600,8525,-1344,3510,1851
1519257251603,1519257275291,A0547F,,,39.70328500,-73.81335400,8975,-1408,19,92
1519257333208,1519257333943,A0547F,N120JE,7167,39.77247599,-73.90682200,7275,-1152,414,298
1519257332374,1519257334770,A0547F,N120JE,7167,39.76943599,-73.90264899,7375,-384,3593,1912
1519257317107,1519257337291,A0547F,N120JE,,39.75892600,-73.88848900,4176,-1344,65,154
1519257389222,1519257390643,A0547F,N120JE,,39.81696699,-73.96710199,6575,-448,11,18
1519257392827,1519257393770,A0547F,N120JE,7167,39.82287600,-73.97512700,6475,-768,3667,1971
1519257392407,1519257393943,A0547F,N120JE,7167,39.82250599,-73.97467000,6500,-768,511,358
1519257375050,1519257396291,A0547F,N120JE,,39.80767800,-73.95452899,6600,-512,75,213
1519257447847,1519257450643,A0547F,N120JE,,39.86635900,-74.03418000,5900,-768,59,78
1519257448608,1519257453943,A0547F,N120JE,7167,39.86957199,-74.03851299,5800,-704,627,418
1519257449764,1519257454770,A0547F,N120JE,7167,39.87057500,-74.03991000,5775,-576,3816,2032
1519257375050,1519257456291,A0547F,N120JE,,39.80767800,-73.95452899,5975,-512,78,273
1519257508191,1519257511643,A0547F,N120JE,,39.91467999,-74.09991499,5200,-448,93,139
1519257514232,1519257513943,A0547F,N120JE,7167,39.92385900,-74.11248799,5075,-832,669,478
1519257515231,1519257514770,A0547F,N120JE,7167,39.92468300,-74.11358599,5050,-704,4047,2092
1519257514464,1519257517291,A0547F,N120JE,,39.92385900,-74.11248799,5075,-512,81,334
1519257532629,1519257570643,A0547F,N120JE,,39.93432500,-74.12675299,4925,-768,109,198
1519257565153,1519257573770,A0547F,N120JE,7167,39.96556100,-74.16937299,4350,-704,4240,2151
1519257563575,1519257573943,A0547F,N120JE,7167,39.96407299,-74.16738900,4500,-768,716,538
1519257550217,1519257575291,A0547F,N120JE,,39.95320100,-74.15252700,4425,-768,152,392
1519257587707,1519257631643,A0547F,N120JE,,39.97966699,-74.18867600,4275,-704,113,259
1519257631079,1519257632943,A0547F,N120JE,7167,40.01866100,-74.24200399,3750,-704,727,597
1519257633105,1519257633770,A0547F,N120JE,7167,40.02040100,-74.24444599,3750,0,4470,2211
1519257590937,1519257635291,A0547F,N120JE,,39.98629799,-74.19769300,3750,-832,190,452
1519257694339,1519257693770,A0547F,N120JE,7167,40.06997700,-74.31237799,3725,128,4963,2271
1519257690967,1519257693943,A0547F,N120JE,7167,40.06736800,-74.30877700,3725,-128,788,658
1519257590937,1519257695291,A0547F,N120JE,,39.98629799,-74.19769300,3725,0,203,512
1519257746715,1519257752943,A0547F,N120JE,7167,40.11300700,-74.37152100,3725,128,880,717
1519257754463,1519257753770,A0547F,N120JE,7167,40.11941699,-74.38031300,3750,64,5559,2331
1519257739825,1519257756291,A0547F,N120JE,7167,40.10728499,-74.36364700,3725,64,245,573
,1519257812927,A0547F,,7167,,,3725,128,36,48
1519257814077,1519257813943,A0547F,N120JE,7167,40.16812099,-74.44738800,3725,0,1003,778
1519257815135,1519257814770,A0547F,N120JE,7167,40.16894500,-74.44848600,3725,-64,6026,2392
1519257815643,1519257816291,A0547F,N120JE,7167,40.16927299,-74.44891400,3725,-128,473,633
1519257871584,1519257871927,A0547F,N120JE,7167,40.23398199,-74.46857799,3725,128,247,107
1519257874308,1519257873943,A0547F,N120JE,7167,40.23728899,-74.46832299,3750,64,1118,838
1519257869712,1519257874770,A0547F,N120JE,7167,40.23170499,-74.46875000,3725,-64,6434,2452
1519257875563,1519257876291,A0547F,N120JE,7167,40.23905599,-74.46820099,3750,128,895,693
1519257932959,1519257932927,A0547F,N120JE,7167,40.31204199,-74.46301300,3750,128,565,168
1519257930322,1519257933943,A0547F,N120JE,7167,40.30847200,-74.46325699,3725,128,1255,898
1519257927258,1519257934770,A0547F,N120JE,7167,40.30467199,-74.46350099,3725,0,6797,2512
1519257930018,1519257936291,A0547F,N120JE,7167,40.30824299,-74.46325699,3725,64,1163,753
1519257991084,1519257991927,A0547F,N120JE,7167,40.38588000,-74.45764200,3725,64,896,227
1519257993133,1519257992943,A0547F,N120JE,7167,40.38839699,-74.45745800,3725,128,1492,957
1519257975399,1519257993770,A0547F,N120JE,7167,40.36605099,-74.45915200,3725,-128,6935,2571
1519257994967,1519257995291,A0547F,N120JE,7167,40.39068600,-74.45733599,3725,0,1506,812
1519258025381,1519258051927,A0547F,N120JE,7167,40.42909199,-74.45440700,3725,-64,999,287
1519258052882,1519258052381,A0547F,N120JE,,40.46438599,-74.45178199,3725,-64,273,45
1519258049351,1519258052943,A0547F,N120JE,7167,40.45957899,-74.45214799,3725,128,1708,1017
1519258053475,1519258053770,A0547F,N120JE,7167,40.46515999,-74.45172399,3725,128,7158,2631
1519258055308,1519258057291,A0547F,N120JE,7167,40.46717799,-74.45153799,3725,0,2037,874
1519258073772,1519258112927,A0547F,N120JE,7167,40.49066200,-74.44982899,3725,0,1012,348
1519258101882,1519258113381,A0547F,N120JE,,40.52604699,-74.44726599,3725,-64,493,106
1519258113366,1519258113943,A0547F,N120JE,7167,40.54046600,-74.44622800,3725,-128,1912,1078
1519258111631,1519258114770,A0547F,N120JE,7167,40.53868099,-74.44634999,3725,-128,7429,2692
1519258110558,1519258116291,A0547F,N120JE,7167,40.53666700,-74.44647200,3725,-128,2463,933
1519258101882,1519258173381,A0547F,N120JE,,40.52604699,-74.44726599,3725,64,527,166
1519258173865,1519258173943,A0547F,N120JE,7167,40.61737099,-74.44104000,3725,128,2186,1138
1519258169396,1519258174770,A0547F,N120JE,7167,40.61128200,-74.44146700,3725,0,7656,2752
1519258174881,1519258176037,A0547F,N120JE,,40.61865199,-74.44097899,3725,64,77,30
1519258175031,1519258177291,A0547F,N120JE,7167,40.61865199,-74.44097899,3725,0,2562,994
,1519258231711,A0547F,,,,,3725,,1,1
1519258101882,1519258233381,A0547F,N120JE,,40.52604699,-74.44726599,3725,64,565,226
1519258233942,1519258233943,A0547F,N120JE,7167,40.69203199,-74.43615699,3725,-64,2544,1198
1519258234833,1519258234770,A0547F,N120JE,7167,40.69432100,-74.43597400,3725,0,7782,2812
1519258231693,1519258235037,A0547F,N120JE,,40.69029199,-74.43621799,3725,64,189,89
1519258230791,1519258236291,A0547F,N120JE,7167,40.68901100,-74.43634000,3725,-64,2697,1053
,1519258290711,A0547F,,,,,3450,,8,60
1519258292273,1519258293381,A0547F,N120JE,,40.76811200,-74.43157999,3425,-576,779,286
1519258291411,1519258293943,A0547F,N120JE,7167,40.76728399,-74.43162399,3400,-576,3034,1258
1519258294848,1519258294770,A0547F,N120JE,7167,40.77181999,-74.43109099,3400,-1152,7968,2872
1519258281270,1519258295037,A0547F,N120JE,,40.75369299,-74.43231199,3450,256,430,149
1519258294936,1519258295291,A0547F,N120JE,7167,40.77181999,-74.43109099,3400,128,3086,1112
1519258350852,1519258351711,A0547F,N120JE,,40.83631900,-74.38507099,3800,-384,45,121
1519258353008,1519258353381,A0547F,N120JE,,40.83943200,-74.38238499,3775,-320,1174,346
1519258349566,1519258353770,A0547F,N120JE,7167,40.83586100,-74.38543699,3775,-320,8371,2931
1519258352347,1519258353943,A0547F,N120JE,7167,40.83897499,-74.38274699,3775,-320,3352,1318
1519258348129,1519258355037,A0547F,N120JE,,40.83402999,-74.38696299,3750,-768,631,209
1519258355594,1519258356291,A0547F,N120JE,7167,40.84232699,-74.37987499,3725,-768,3815,1173
1519258410399,1519258411711,A0547F,N120JE,,40.90502899,-74.32800299,2725,0,131,181
1519258399930,1519258413381,A0547F,N120JE,,40.89358500,-74.33782999,2750,-128,1420,406
1519258414112,1519258413943,A0547F,N120JE,7167,40.90937799,-74.32330299,2725,192,3696,1378
1519258408815,1519258414770,A0547F,N120JE,7167,40.90397600,-74.32904100,2725,-128,8610,2992
1519258404035,1519258416037,A0547F,N120JE,,40.89852900,-74.33380099,2725,-640,702,270
1519258367549,1519258416291,A0547F,N120JE,7167,40.85495000,-74.36920200,2875,-3648,3969,1233
1519258470727,1519258470711,A0547F,N120JE,7167,40.96298999,-74.26770000,2500,-320,232,240
1519258473571,1519258473381,A0547F,N120JE,7167,40.96481299,-74.26300000,2475,-320,1702,466
1519258474112,1519258473943,A0547F,N120JE,7167,40.96499300,-74.26233700,2475,-320,4023,1438
1519258468033,1519258474770,A0547F,N120JE,7167,40.96206699,-74.27002000,2475,-384,8805,3052
1519258404035,1519258475037,A0547F,N120JE,,40.89852900,-74.33380099,2725,-640,710,329
1519258526696,1519258531711,A0547F,N120JE,7167,40.97751199,-74.19416800,1750,-64,279,301
1519258533634,1519258533381,A0547F,N120JE,7167,40.97918700,-74.18298299,1725,64,2236,526
1519258534158,1519258533943,A0547F,N120JE,7167,40.97937799,-74.18231199,1750,-64,4366,1498
1519258493955,1519258534770,A0547F,N120JE,0536,40.97029899,-74.23586799,1725,0,8894,3112
1519258590665,1519258590711,A0547F,N120JE,7167,40.98966999,-74.10662800,1725,0,319,360
1519258592619,1519258592381,A0547F,N120JE,7167,40.99017599,-74.10340700,1725,64,3171,585
1519258565173,1519258592770,A0547F,N120JE,0536,40.98504599,-74.13952600,1750,192,8912,3170
1519258593142,1519258592943,A0547F,N120JE,7167,40.99017299,-74.10284400,1725,64,4933,1557
1519258648400,1519258650711,A0547F,N120JE,7167,41.02378800,-74.07400500,1750,-192,349,420
1519258652697,1519258652381,A0547F,N120JE,7167,41.02711500,-74.07659900,1725,-64,4340,645
1519258653360,1519258652943,A0547F,N120JE,7167,41.02748100,-74.07690399,1725,-128,5554,1617
1519258638688,1519258653770,A0547F,N120JE,0536,41.01667799,-74.07134999,1725,0,8942,3231
1519258648400,1519258710711,A0547F,N120JE,7167,41.02378800,-74.07400500,2000,640,366,480
1519258712323,1519258712381,A0547F,N120JE,7167,41.04322799,-74.13586399,2150,960,5522,705
1519258712890,1519258712943,A0547F,N120JE,7167,41.04324700,-74.13630700,2150,960,6102,1677
1519258713891,1519258713770,A0547F,N120JE,0536,41.04359399,-74.13775599,2175,0,8971,3291
1519258762354,1519258770711,A0547F,N120JE,7167,41.06057700,-74.18731699,2725,0,398,540
1519258772229,1519258772381,A0547F,N120JE,7167,41.06540499,-74.19966300,2725,0,6193,765
1519258754421,1519258772770,A0547F,N120JE,0536,41.05823600,-74.18124799,2725,64,9076,3350
1519258772312,1519258772943,A0547F,N120JE,7167,41.06540700,-74.19966100,2725,0,6856,1737
1519258762354,1519258831711,A0547F,N120JE,7167,41.06057700,-74.18731699,2725,0,405,601
1519258833964,1519258833381,A0547F,N120JE,7167,41.08506800,-74.26428199,2725,0,6386,826
1519258830691,1519258833943,A0547F,N120JE,7167,41.08509399,-74.26096300,2725,128,7184,1798
1519258754421,1519258834770,A0547F,N120JE,4066,41.05823600,-74.18124799,2725,64,9078,3412
1519258891027,1519258892381,A0547F,N120JE,7167,41.08458400,-74.32962600,2725,64,6629,885
1519258893219,1519258892943,A0547F,N120JE,7167,41.08476999,-74.33200100,2725,0,7570,1857
,1519258950574,A0547F,,,,,2725,,2,17
1519258937918,1519258952381,A0547F,N120JE,7167,41.08630399,-74.38391099,2725,0,6734,945
1519258948811,1519258952943,A0547F,N120JE,7167,41.08575400,-74.39611800,2725,0,7756,1917
,1519258953404,A0547F,,,,,2725,,8,24
1519259001996,1519259011574,A0547F,N120JE,,41.08095200,-74.45459700,2725,-64,31,78
1519258974402,1519259012381,A0547F,N120JE,7167,41.08369400,-74.42559799,2725,-64,6755,1005
1519259011779,1519259012943,A0547F,N120JE,7167,41.07974200,-74.46795699,2725,64,7810,1977
,1519259013404,A0547F,,5421,,,2725,-64,17,84
1519259058340,1519259071574,A0547F,N120JE,,41.07634399,-74.51995100,2725,128,69,138
1519258974402,1519259072381,A0547F,N120JE,7167,41.08369400,-74.42559799,2725,-64,6756,1065
1519259060731,1519259072943,A0547F,N120JE,7167,41.07614100,-74.52398700,2725,128,7849,2037
1519259088543,1519259131574,A0547F,N120JE,,41.07339499,-74.55438200,2725,192,89,198
1519259132027,1519259132943,A0547F,N120JE,7167,41.06858799,-74.60430900,2725,128,7879,2097
,1519259135027,A0547F,,,,,2725,128,20,43
1519259191169,1519259190574,A0547F,N120JE,,41.07339499,-74.55438200,2700,-128,116,257
1519259145527,1519259192943,A0547F,N120JE,7167,41.06758099,-74.61926300,2700,128,7920,2157
1519259178104,1519259194027,A0547F,,,41.06345000,-74.65728000,2700,192,110,102
1519259225388,1519259251574,A0547F,N120JE,,41.06032900,-74.69061299,2725,128,139,318
1519259251682,1519259252943,A0547F,N120JE,7167,41.05502299,-74.74036400,2725,-448,7982,2217
1519259243416,1519259254027,A0547F,,,41.05604900,-74.73075099,2725,0,162,162
1519259225388,1519259311574,A0547F,N120JE,,41.06032900,-74.69061299,2700,128,142,378
1519259257525,1519259312943,A0547F,N120JE,7167,41.05416900,-74.74731400,2725,-256,7989,2277
1519259314368,1519259314027,A0547F,,,41.01100199,-74.77221699,2725,192,214,222
1519259365858,1519259372014,A0547F,,,40.96666799,-74.73587000,2725,-128,24,44
1519259364680,1519259372680,A0547F,,,40.96769299,-74.73674800,2725,,2,8
1519259373914,1519259374027,A0547F,N120JE,,40.95977800,-74.73062899,2725,256,364,282
1519259417311,1519259433014,A0547F,N120JE,,40.92081400,-74.70846699,2725,0,60,105
1519259433429,1519259433680,A0547F,,,40.90681500,-74.69921899,2725,-64,20,69
1519259429086,1519259435027,A0547F,N120JE,7167,40.91052599,-74.70179000,2725,-64,608,343
,1519259435070,A0547F,,,,,2700,,7,32
1519259433429,1519259493680,A0547F,,,40.90681500,-74.69921899,2700,-64,25,129
1519259494070,1519259496027,A0547F,N120JE,7167,40.86872100,-74.64810199,2725,-64,691,404
1519259544101,1519259552680,A0547F,N120JE,,40.85396600,-74.58349599,2725,-64,30,188
1519259549866,1519259554027,A0547F,N120JE,7167,40.85135700,-74.57594299,2725,64,790,462
,1519259554052,A0547F,,,,,2725,128,14,10
1519259581265,1519259612374,A0547F,N120JE,,40.83750899,-74.53595000,2725,64,47,49
1519259613381,1519259613680,A0547F,N120JE,,40.82290600,-74.49560499,2725,-64,62,249
1519259614008,1519259615027,A0547F,N120JE,7167,40.82258600,-74.49487299,2725,64,952,523
1519259614603,1519259615052,A0547F,,,40.82235699,-74.49423199,2725,0,58,71
1519259669234,1519259672374,A0547F,N120JE,,40.79818699,-74.42468300,2725,-64,192,109
1519259673817,1519259673680,A0547F,N120JE,,40.79630999,-74.41870099,2725,-64,198,309
1519259662818,1519259674537,A0547F,,,40.80111699,-74.43273899,2700,64,58,29
1519259641323,1519259675027,A0547F,N120JE,7167,40.81034499,-74.46009100,2725,64,1086,583
1519259675279,1519259675052,A0547F,N120JE,7167,40.79577299,-74.41683199,2725,64,624,131
,1519259731156,A0547F,,,,,1725,-64,10,55
1519259732375,1519259732374,A0547F,N120JE,,40.77654799,-74.33961300,1725,-64,422,169
1519259733307,1519259732680,A0547F,N120JE,,40.77621500,-74.33819599,1725,0,595,368
1519259695239,1519259733537,A0547F,,,40.78944400,-74.38934299,2225,-1536,69,88
1519259641323,1519259735027,A0547F,N120JE,6570,40.81034499,-74.46009100,2725,64,1087,643
1519259732922,1519259735052,A0547F,N120JE,7167,40.77639800,-74.33886699,1725,0,1128,191
1519259784594,1519259791156,A0547F,N120JE,7167,40.76830700,-74.27768700,1725,0,50,115
1519259793000,1519259792374,A0547F,N120JE,7167,40.77347600,-74.26945100,1725,-320,766,229
1519259695239,1519259793537,A0547F,,,40.78944400,-74.38934299,1725,64,97,148
1519259793272,1519259793680,A0547F,N120JE,7167,40.77374300,-74.26886000,1725,-256,1081,429
1519259794053,1519259795052,A0547F,N120JE,7167,40.77398699,-74.26838700,1700,-192,1577,251
1519259850594,1519259851156,A0547F,N120JE,7167,40.79763799,-74.21164699,1150,-192,157,175
1519259851595,1519259852374,A0547F,N120JE,7167,40.79833500,-74.21039899,1125,-192,1682,289
1519259798723,1519259853537,A0547F,N120JE,,40.77648899,-74.26354999,1325,-576,116,208
1519259851020,1519259853680,A0547F,N120JE,7167,40.79809600,-74.21081499,1125,-320,1196,489
1519259815444,1519259855052,A0547F,N120JE,7167,40.78218100,-74.24485799,14700,-1216,1789,311
1519259908610,1519259911156,A0547F,N120JE,7167,40.82061800,-74.16418500,900,-384,276,235
1519259912892,1519259912374,A0547F,N120JE,7167,40.82368499,-74.15918000,900,-384,2157,349
1519259912847,1519259912680,A0547F,N120JE,7167,40.82368499,-74.15918000,900,-320,1381,548
1519259970908,1519259972156,A0547F,N120JE,7167,40.83552900,-74.10858899,625,-256,392,296
1519259973392,1519259973374,A0547F,N120JE,7167,40.83599900,-74.10388199,600,-512,3161,410
1519259973033,1519259973680,A0547F,N120JE,7167,40.83599900,-74.10455299,575,-512,2037,609
1519259994752,1519260031156,A0547F,N120JE,7167,40.84037000,-74.08686799,225,-576,436,355
1519260031002,1519260034374,A0547F,N120JE,7167,40.86085400,-74.08031099,-175,-960,4050,471
1519260008144,1519260034680,A0547F,N120JE,7167,40.84763300,-74.08149699,-100,-832,2224,670
1519260031002,1519260093374,A0547F,N120JE,7167,40.86085400,-74.08031099,-175,-960,4050,530
1519260008144,1519260093680,A0547F,N120JE,7167,40.84763300,-74.08149699,-225,-832,2225,729
1519396653456,1519396653362,A0547F,N120JE,7107,40.89125099,-74.04437299,1275,832,903,43
1519396655268,1519396655284,A0547F,N120JE,7107,40.89308200,-74.04333499,1300,704,515,34
,1519396655940,A0547F,,,,,1300,960,26,13
1519396655720,1519396657595,A0547F,,7107,40.89308200,-74.04333499,1300,960,79,33
1519396658672,1519396659048,A0547F,N120JE,,40.89656000,-74.04135999,1350,896,262,40
1519396711893,1519396711362,A0547F,N120JE,7107,40.95204199,-74.06396499,3175,1920,1938,101
1519396713112,1519396713284,A0547F,N120JE,7107,40.95272800,-74.06543000,3200,1984,1416,92
,1519396714940,A0547F,,,,,1325,960,29,72
1519396683704,1519396715595,A0547F,,7107,40.92197800,-74.03780399,3275,1984,142,91
1519396719078,1519396719048,A0547F,N120JE,7107,40.95600700,-74.07425600,3400,1984,1293,100
1519396771518,1519396771362,A0547F,N120JE,7107,40.94041399,-74.15203900,5175,1536,3052,161
1519396772972,1519396772284,A0547F,N120JE,7107,40.93945300,-74.15405300,5200,1344,2456,151
1519396774925,1519396774940,A0547F,N120JE,,40.93821700,-74.15655499,5225,1088,297,132
1519396759172,1519396776595,A0547F,N120JE,7107,40.94805900,-74.13513199,5200,1536,192,152
,1519396778015,A0547F,,,,,5250,1536,4,6
1519396779671,1519396779048,A0547F,N120JE,7107,40.93574499,-74.16143800,5300,704,2439,160
,1519396781219,A0547F,N120JE,,,,5275,832,16,58
1519396832737,1519396832362,A0547F,N120JE,7107,40.90228599,-74.22488099,5350,64,4348,222
1519396834300,1519396834284,A0547F,N120JE,7107,40.90141299,-74.22650099,5350,0,3566,213
1519396794018,1519396834940,A0547F,N120JE,,40.92636100,-74.17938200,5350,0,418,192
1519396835562,1519396836595,A0547F,N120JE,7107,40.90081800,-74.22772200,5350,0,312,212
1519396834811,1519396838015,A0547F,N120JE,,40.90102799,-74.22725699,5350,0,71,66
1519396838030,1519396839048,A0547F,N120JE,7107,40.89894100,-74.23120099,5350,0,3320,220
1519396891566,1519396892362,A0547F,N120JE,7107,40.86561600,-74.29449499,5350,0,5584,282
1519396895066,1519396895284,A0547F,N120JE,7107,40.86327399,-74.29835500,5350,-128,4691,274
1519396848003,1519396896940,A0547F,N120JE,,40.89271500,-74.24304200,5350,128,466,254
1519396897952,1519396897595,A0547F,N120JE,7107,40.86630199,-74.29327399,5350,0,448,273
1519396894138,1519396899015,A0547F,N120JE,,40.86369299,-74.29766800,5350,-64,158,127
1519396899701,1519396901048,A0547F,N120JE,7107,40.85931800,-74.30353300,5350,128,3857,282
,1519396903219,A0547F,N120JE,,,,5350,128,28,180
1519396951942,1519396952362,A0547F,N120JE,7107,40.80020100,-74.31219500,5350,0,6693,342
1519396953941,1519396953284,A0547F,N120JE,7107,40.79782099,-74.31176800,5350,0,5692,332
1519396848003,1519396954940,A0547F,N120JE,,40.89271500,-74.24304200,5350,0,495,312
1519396956294,1519396956595,A0547F,N120JE,7107,40.80212399,-74.31250000,5350,0,546,332
1519396947904,1519396957015,A0547F,N120JE,,40.80500800,-74.31292700,5350,0,408,185
1519396957997,1519396958048,A0547F,N120JE,7107,40.79301499,-74.31103500,5350,64,4362,339
1519396960076,1519396960219,A0547F,N120JE,,40.79035900,-74.31060800,5350,64,572,237
1519397012645,1519397012362,A0547F,N120JE,7107,40.72520099,-74.30097399,7575,3520,7646,402
1519397014051,1519397013284,A0547F,N120JE,7107,40.72444200,-74.30084200,7650,3520,6524,392
1519396848003,1519397014940,A0547F,N120JE,7107,40.89271500,-74.24304200,7725,4608,545,372
1519397015716,1519397015595,A0547F,N120JE,7107,40.72242700,-74.30059799,7700,3520,651,391
1519397015544,1519397017015,A0547F,N120JE,7107,40.72192400,-74.30053700,7850,3456,926,245
1519397017950,1519397018048,A0547F,N120JE,7107,40.71940599,-74.30017100,7875,3456,4850,399
1519397015794,1519397019219,A0547F,N120JE,7107,40.72192400,-74.30053700,7925,3264,1160,296
,1519397071348,A0547F,,7107,,,8675,3264,20,53
1519397072832,1519397072362,A0547F,N120JE,7107,40.64602699,-74.29022200,10275,1088,8817,462
1519397074504,1519397074284,A0547F,N120JE,7107,40.64314300,-74.28985600,10300,640,7551,453
1519397073958,1519397076940,A0547F,N120JE,7107,40.64401199,-74.28998599,10300,640,765,434
